timestamp,id_maquina,temperatura,rotacao_rpm,vibracao_mm_s,pressao_bar,falha
2026-01-01 08:38:47.108380,3,68.28,1868,27.81,14.17,0
2026-01-01 08:39:47.108380,1,67.22,1879,31.79,13.07,0
2026-01-01 08:40:47.108380,3,74.13,1731,20.74,11.38,0
2026-01-01 08:41:47.108380,2,62.77,1920,21.74,11.52,0
2026-01-01 08:42:47.108380,3,66.21,2125,28.56,14.97,0
2026-01-01 08:43:47.108380,2,90.1,2045,58.19,11.71,1
2026-01-01 08:44:47.108380,2,86.0,1678,46.69,11.01,1
2026-01-01 08:45:47.108380,5,65.98,1705,35.6,8.79,0
2026-01-01 08:46:47.108380,1,77.04,1624,21.9,14.48,0
2026-01-01 08:47:47.108380,4,66.22,1786,29.94,9.06,0
2026-01-01 08:48:47.108380,1,59.39,1781,31.26,16.66,0
2026-01-01 08:49:47.108380,3,93.18,2204,54.81,11.88,1
2026-01-01 08:50:47.108380,4,68.25,1709,39.05,8.04,0
2026-01-01 08:51:47.108380,5,65.96,2123,31.33,11.17,0
2026-01-01 08:52:47.108380,2,71.36,1613,26.16,13.08,0
2026-01-01 08:53:47.108380,1,71.12,1384,24.64,9.87,0
2026-01-01 08:54:47.108380,4,59.32,1562,23.24,13.52,0
2026-01-01 08:55:47.108380,5,61.62,1838,25.91,9.54,0
2026-01-01 08:56:47.108380,3,62.45,1626,21.48,11.42,0
2026-01-01 08:57:47.108380,1,90.82,1888,46.0,12.15,1
2026-01-01 08:58:47.108380,3,53.71,2028,34.6,12.13,0
2026-01-01 08:59:47.108380,2,86.0,2022,54.01,13.42,1
2026-01-01 09:00:47.108380,3,55.98,1959,30.91,13.52,0
2026-01-01 09:01:47.108380,1,82.57,1848,30.82,13.57,0
2026-01-01 09:02:47.108380,2,57.05,1654,40.07,15.43,0
2026-01-01 09:03:47.108380,5,70.31,1978,32.6,10.53,0
2026-01-01 09:04:47.108380,1,93.65,1652,46.05,11.89,1
2026-01-01 09:05:47.108380,5,61.13,2074,25.76,12.28,0
2026-01-01 09:06:47.108380,3,62.98,1911,29.23,12.45,0
2026-01-01 09:07:47.108380,3,61.3,2100,36.46,12.57,0
2026-01-01 09:08:47.108380,5,66.66,1581,30.72,15.55,0
2026-01-01 09:09:47.108380,2,92.39,2090,49.68,10.95,1
2026-01-01 09:10:47.108380,5,91.29,1920,65.13,12.51,1
2026-01-01 09:11:47.108380,2,59.84,1779,23.01,10.44,1
2026-01-01 09:12:47.108380,2,86.0,1928,52.2,12.76,1
2026-01-01 09:13:47.108380,3,94.44,1520,55.88,12.98,1
2026-01-01 09:14:47.108380,4,61.07,1918,24.38,11.53,0
2026-01-01 09:15:47.108380,2,52.86,1592,28.7,9.58,0
2026-01-01 09:16:47.108380,4,66.48,1200,26.02,11.36,0
2026-01-01 09:17:47.108380,1,56.94,1762,27.9,14.48,0
2026-01-01 09:18:47.108380,4,94.89,2307,53.64,13.5,1
2026-01-01 09:19:47.108380,4,71.86,1959,26.37,13.62,0
2026-01-01 09:20:47.108380,3,74.46,1980,26.59,14.02,0
2026-01-01 09:21:47.108380,4,80.3,1974,34.49,13.13,0
2026-01-01 09:22:47.108380,4,91.27,1531,47.87,12.78,1
2026-01-01 09:23:47.108380,5,83.61,1531,31.25,11.36,0
2026-01-01 09:24:47.108380,2,59.34,2196,24.54,9.09,0
2026-01-01 09:25:47.108380,3,88.07,1304,47.97,12.72,1
2026-01-01 09:26:47.108380,3,98.3,1985,50.21,13.85,1
2026-01-01 09:27:47.108380,2,70.93,1619,23.79,11.16,0
2026-01-01 09:28:47.108380,5,94.43,2044,47.98,10.13,1
2026-01-01 09:29:47.108380,3,69.38,1796,22.26,9.91,0
2026-01-01 09:30:47.108380,3,75.18,1742,31.33,12.83,0
2026-01-01 09:31:47.108380,1,68.28,1599,34.58,10.42,0
2026-01-01 09:32:47.108380,3,52.33,1711,14.54,13.52,0
2026-01-01 09:33:47.108380,4,78.48,1863,32.74,10.21,0
2026-01-01 09:34:47.108380,3,86.0,1779,48.49,13.66,1
2026-01-01 09:35:47.108380,4,89.19,2290,46.87,11.61,1
2026-01-01 09:36:47.108380,1,93.45,1678,46.0,9.54,1
2026-01-01 09:37:47.108380,1,65.05,1746,21.78,11.46,0
2026-01-01 09:38:47.108380,2,60.0,1711,28.71,14.89,0
2026-01-01 09:39:47.108380,2,92.49,1839,58.93,15.24,1
2026-01-01 09:40:47.108380,5,98.32,1927,46.0,13.7,1
2026-01-01 09:41:47.108380,5,97.5,1626,50.86,12.62,1
2026-01-01 09:42:47.108380,3,71.42,1840,32.58,13.33,0
2026-01-01 09:43:47.108380,3,59.14,2056,29.04,11.09,0
2026-01-01 09:44:47.108380,2,67.23,1251,29.05,15.03,0
2026-01-01 09:45:47.108380,3,53.8,2178,34.23,14.53,0
2026-01-01 09:46:47.108380,4,62.51,1803,28.31,11.62,0
2026-01-01 09:47:47.108380,4,66.38,1952,27.03,9.57,0
2026-01-01 09:48:47.108380,5,86.0,2088,52.43,13.84,1
2026-01-01 09:49:47.108380,3,86.0,1718,46.0,11.29,1
2026-01-01 09:50:47.108380,2,70.23,1753,23.07,11.16,0
2026-01-01 09:51:47.108380,1,97.91,1738,53.99,12.37,1
2026-01-01 09:52:47.108380,4,56.03,1729,29.08,9.21,0
2026-01-01 09:53:47.108380,5,72.95,1664,22.55,8.52,0
2026-01-01 09:54:47.108380,3,75.99,1905,28.64,12.15,0
2026-01-01 09:55:47.108380,5,72.6,1447,16.85,10.47,0
2026-01-01 09:56:47.108380,2,77.07,1961,24.0,12.39,0
2026-01-01 09:57:47.108380,1,67.01,1905,23.96,9.93,0
2026-01-01 09:58:47.108380,4,74.22,1996,20.91,13.85,0
2026-01-01 09:59:47.108380,1,86.0,1894,53.4,9.21,1
2026-01-01 10:00:47.108380,1,64.98,1700,27.66,10.87,0
2026-01-01 10:01:47.108380,4,94.05,2240,48.05,13.9,1
2026-01-01 10:02:47.108380,3,58.79,1851,17.4,10.55,0
2026-01-01 10:03:47.108380,4,93.0,2195,49.93,9.23,1
2026-01-01 10:04:47.108380,4,92.45,2055,47.28,10.85,1
2026-01-01 10:05:47.108380,2,81.18,1907,34.34,12.38,0
2026-01-01 10:06:47.108380,4,61.4,1661,22.04,10.39,0
2026-01-01 10:07:47.108380,3,93.05,1719,50.48,11.73,1
2026-01-01 10:08:47.108380,3,72.96,1977,15.73,12.19,0
2026-01-01 10:09:47.108380,4,75.33,1807,32.74,10.75,0
2026-01-01 10:10:47.108380,2,70.7,1638,24.76,14.98,0
2026-01-01 10:11:47.108380,3,75.01,1861,16.69,11.27,0
2026-01-01 10:12:47.108380,3,63.97,1792,24.8,9.85,0
2026-01-01 10:13:47.108380,1,61.43,1531,31.8,11.05,0
2026-01-01 10:14:47.108380,2,61.9,1375,29.21,11.15,0
2026-01-01 10:15:47.108380,1,95.56,1945,50.84,10.97,1
2026-01-01 10:16:47.108380,1,61.92,1939,18.36,6.88,0
2026-01-01 10:17:47.108380,3,100.55,1630,51.01,13.05,1
2026-01-01 10:18:47.108380,5,61.65,1724,24.32,16.15,0
2026-01-01 10:19:47.108380,5,51.07,1683,21.81,14.12,0
2026-01-01 10:20:47.108380,4,90.04,2125,55.59,12.83,1
2026-01-01 10:21:47.108380,3,66.82,1805,34.13,10.53,0
2026-01-01 10:22:47.108380,2,70.5,1706,33.01,9.28,0
2026-01-01 10:23:47.108380,2,71.18,1900,39.33,10.81,0
2026-01-01 10:24:47.108380,4,68.56,1697,20.81,12.11,0
2026-01-01 10:25:47.108380,5,64.24,1914,30.2,11.81,0
2026-01-01 10:26:47.108380,5,65.0,1676,26.94,9.08,0
2026-01-01 10:27:47.108380,2,81.45,2120,32.62,9.2,0
2026-01-01 10:28:47.108380,3,67.06,1751,39.55,6.88,0
2026-01-01 10:29:47.108380,3,75.68,2156,28.75,13.3,0
2026-01-01 10:30:47.108380,1,66.68,1876,23.99,11.13,0
2026-01-01 10:31:47.108380,1,60.62,1849,24.49,12.92,0
2026-01-01 10:32:47.108380,1,66.47,1820,35.55,11.49,0
2026-01-01 10:33:47.108380,4,58.05,1679,16.51,10.48,0
2026-01-01 10:34:47.108380,2,86.0,1944,48.29,12.55,1
2026-01-01 10:35:47.108380,4,80.29,1877,28.1,9.1,0
2026-01-01 10:36:47.108380,2,68.75,2029,30.56,11.68,0
2026-01-01 10:37:47.108380,4,66.09,1653,32.64,11.13,0
2026-01-01 10:38:47.108380,1,99.89,1858,46.0,11.21,1
2026-01-01 10:39:47.108380,2,66.36,1955,24.93,12.35,0
2026-01-01 10:40:47.108380,2,59.1,1752,39.32,15.29,0
2026-01-01 10:41:47.108380,3,86.88,1826,46.0,8.67,1
2026-01-01 10:42:47.108380,3,44.56,1871,30.53,13.52,0
2026-01-01 10:43:47.108380,1,86.0,1961,58.81,11.2,1
2026-01-01 10:44:47.108380,4,83.5,1737,35.94,12.29,0
2026-01-01 10:45:47.108380,5,95.85,1801,53.48,11.74,1
2026-01-01 10:46:47.108380,1,64.14,1965,36.3,9.57,0
2026-01-01 10:47:47.108380,1,93.41,1671,46.0,13.85,1
2026-01-01 10:48:47.108380,5,71.3,2020,28.34,11.69,0
2026-01-01 10:49:47.108380,4,74.72,2094,23.21,14.61,0
2026-01-01 10:50:47.108380,5,80.13,2085,27.73,11.05,0
2026-01-01 10:51:47.108380,4,81.21,2224,31.29,11.54,0
2026-01-01 10:52:47.108380,4,70.9,1793,22.17,14.48,0
2026-01-01 10:53:47.108380,1,95.62,2026,49.56,10.84,1
2026-01-01 10:54:47.108380,3,71.18,1539,25.22,11.81,0
2026-01-01 10:55:47.108380,2,71.64,1707,29.66,9.69,0
2026-01-01 10:56:47.108380,5,93.52,1845,57.06,16.08,1
2026-01-01 10:57:47.108380,1,54.76,2135,28.71,11.21,0
2026-01-01 10:58:47.108380,1,77.18,1860,18.27,9.72,0
2026-01-01 10:59:47.108380,3,69.95,1771,32.68,11.89,0
2026-01-01 11:00:47.108380,5,90.05,1977,57.69,7.25,1
2026-01-01 11:01:47.108380,5,60.08,2491,26.01,12.71,0
2026-01-01 11:02:47.108380,3,53.73,1874,23.84,10.73,0
2026-01-01 11:03:47.108380,3,65.53,1698,22.51,9.1,0
2026-01-01 11:04:47.108380,2,79.5,1666,29.79,9.99,0
2026-01-01 11:05:47.108380,5,58.18,1814,20.19,10.86,0
2026-01-01 11:06:47.108380,1,66.23,1639,29.81,13.6,0
2026-01-01 11:07:47.108380,1,66.78,1870,37.42,14.15,0
2026-01-01 11:08:47.108380,3,92.34,1880,54.55,13.94,1
2026-01-01 11:09:47.108380,2,68.43,2032,16.92,11.84,0
2026-01-01 11:10:47.108380,3,86.0,1602,55.28,8.99,1
2026-01-01 11:11:47.108380,5,89.34,2087,46.0,13.48,1
2026-01-01 11:12:47.108380,2,77.37,1501,34.84,12.21,0
2026-01-01 11:13:47.108380,5,76.39,1945,29.27,9.97,0
2026-01-01 11:14:47.108380,2,57.76,1500,32.95,15.54,0
2026-01-01 11:15:47.108380,2,62.77,1520,33.97,13.57,0
2026-01-01 11:16:47.108380,1,100.53,2022,54.73,14.12,1
2026-01-01 11:17:47.108380,4,65.63,1789,30.2,15.9,0
2026-01-01 11:18:47.108380,5,84.0,1879,28.91,11.94,0
2026-01-01 11:19:47.108380,5,74.5,1866,29.72,11.71,0
2026-01-01 11:20:47.108380,1,86.0,1832,62.16,11.08,1
2026-01-01 11:21:47.108380,4,74.71,1840,33.08,7.83,0
2026-01-01 11:22:47.108380,1,78.3,1708,22.87,13.34,0
2026-01-01 11:23:47.108380,4,97.24,1830,52.23,9.39,1
2026-01-01 11:24:47.108380,4,71.0,1512,20.07,9.82,0
2026-01-01 11:25:47.108380,1,68.43,2056,32.24,9.2,0
2026-01-01 11:26:47.108380,1,74.45,1470,22.99,14.2,0
2026-01-01 11:27:47.108380,1,84.0,1878,26.32,11.5,0
2026-01-01 11:28:47.108380,4,96.3,1993,56.27,13.35,1
2026-01-01 11:29:47.108380,4,74.28,1288,32.15,11.66,0
2026-01-01 11:30:47.108380,1,79.81,1904,32.5,12.02,0
2026-01-01 11:31:47.108380,3,58.12,1956,42.16,9.09,0
2026-01-01 11:32:47.108380,4,65.74,1764,34.17,12.42,0
2026-01-01 11:33:47.108380,2,95.24,2150,48.76,10.35,1
2026-01-01 11:34:47.108380,4,63.79,1396,32.69,12.1,0
2026-01-01 11:35:47.108380,2,65.38,1776,22.8,13.52,0
2026-01-01 11:36:47.108380,2,60.8,1888,29.1,9.7,0
2026-01-01 11:37:47.108380,2,91.94,1924,51.64,12.91,1
2026-01-01 11:38:47.108380,2,69.57,1707,33.88,10.09,0
2026-01-01 11:39:47.108380,3,83.06,2025,33.39,10.04,0
2026-01-01 11:40:47.108380,2,75.42,1960,34.63,13.24,0
2026-01-01 11:41:47.108380,2,54.35,1977,28.71,11.47,0
2026-01-01 11:42:47.108380,4,67.36,2045,24.03,11.94,0
2026-01-01 11:43:47.108380,2,91.79,1663,49.1,14.36,1
2026-01-01 11:44:47.108380,4,73.26,1978,30.93,9.95,0
2026-01-01 11:45:47.108380,1,57.99,1662,24.9,9.66,0
2026-01-01 11:46:47.108380,1,86.0,1401,55.63,14.06,1
2026-01-01 11:47:47.108380,5,92.68,1806,54.84,14.07,1
2026-01-01 11:48:47.108380,3,66.94,2195,38.36,14.18,0
2026-01-01 11:49:47.108380,4,80.59,1879,28.76,11.75,0
2026-01-01 11:50:47.108380,4,64.35,1605,42.83,13.25,0
2026-01-01 11:51:47.108380,1,75.79,1635,27.29,14.3,0
2026-01-01 11:52:47.108380,5,78.43,1748,20.24,13.16,0
2026-01-01 11:53:47.108380,3,52.73,1782,32.13,11.84,0
2026-01-01 11:54:47.108380,5,64.84,1472,28.08,13.11,0
2026-01-01 11:55:47.108380,3,69.26,1799,25.58,13.35,0
2026-01-01 11:56:47.108380,3,62.29,1713,21.85,11.17,0
2026-01-01 11:57:47.108380,4,89.74,2041,49.8,14.46,1
2026-01-01 11:58:47.108380,1,78.69,1772,26.72,14.14,0
2026-01-01 11:59:47.108380,4,86.0,1956,56.92,12.67,1
2026-01-01 12:00:47.108380,5,59.68,1660,23.1,10.93,0
2026-01-01 12:01:47.108380,4,72.13,1554,25.18,13.32,0
2026-01-01 12:02:47.108380,1,90.6,1970,52.4,10.5,1
2026-01-01 12:03:47.108380,4,72.5,1859,30.52,11.79,0
2026-01-01 12:04:47.108380,1,52.98,1878,28.11,12.13,0
2026-01-01 12:05:47.108380,1,62.89,1875,31.5,13.29,0
2026-01-01 12:06:47.108380,2,68.41,1864,35.97,12.92,0
2026-01-01 12:07:47.108380,2,68.88,1625,23.34,13.7,0
2026-01-01 12:08:47.108380,1,71.5,2004,36.54,13.99,0
2026-01-01 12:09:47.108380,1,69.22,1485,34.85,14.97,0
2026-01-01 12:10:47.108380,4,79.05,1527,24.26,11.15,0
2026-01-01 12:11:47.108380,3,94.07,1638,48.13,13.11,1
2026-01-01 12:12:47.108380,1,60.9,1864,38.69,13.51,0
2026-01-01 12:13:47.108380,3,75.16,2017,29.49,14.9,0
2026-01-01 12:14:47.108380,4,69.76,1816,29.41,13.69,0
2026-01-01 12:15:47.108380,4,93.18,1601,54.61,12.18,1
2026-01-01 12:16:47.108380,2,102.04,1871,54.36,12.84,1
2026-01-01 12:17:47.108380,1,64.23,1585,18.04,12.77,0
2026-01-01 12:18:47.108380,5,67.53,1933,23.3,15.09,0
2026-01-01 12:19:47.108380,4,86.0,1906,46.72,10.92,1
2026-01-01 12:20:47.108380,5,54.52,1572,32.96,13.25,0
2026-01-01 12:21:47.108380,2,61.74,1872,33.73,9.83,0
2026-01-01 12:22:47.108380,1,89.23,1810,55.21,10.95,1
2026-01-01 12:23:47.108380,2,56.98,1657,30.8,9.04,0
2026-01-01 12:24:47.108380,2,55.65,1653,22.57,10.73,0
2026-01-01 12:25:47.108380,4,71.75,1959,26.52,15.39,0
2026-01-01 12:26:47.108380,4,70.31,1768,27.21,12.27,0
2026-01-01 12:27:47.108380,1,89.08,1798,55.85,14.61,1
2026-01-01 12:28:47.108380,3,73.94,1912,26.43,14.29,1
2026-01-01 12:29:47.108380,2,69.75,1770,22.03,11.88,0
2026-01-01 12:30:47.108380,4,51.22,1816,30.22,10.92,0
2026-01-01 12:31:47.108380,2,90.91,1846,55.93,15.7,1
2026-01-01 12:32:47.108380,3,88.48,1589,51.69,8.43,1
2026-01-01 12:33:47.108380,4,67.12,1886,25.09,13.39,0
2026-01-01 12:34:47.108380,2,68.69,2209,33.22,10.64,0
2026-01-01 12:35:47.108380,1,76.85,2271,21.99,11.24,0
2026-01-01 12:36:47.108380,4,86.0,1693,52.65,11.06,1
2026-01-01 12:37:47.108380,5,66.73,1721,27.62,10.72,0
2026-01-01 12:38:47.108380,3,74.9,1735,22.43,14.47,0
2026-01-01 12:39:47.108380,5,79.79,1998,26.33,11.49,0
2026-01-01 12:40:47.108380,1,57.79,1756,25.95,9.83,0
2026-01-01 12:41:47.108380,5,73.52,1635,20.28,6.81,0
2026-01-01 12:42:47.108380,5,88.8,1519,58.7,8.92,1
2026-01-01 12:43:47.108380,2,96.71,1957,53.02,10.05,1
2026-01-01 12:44:47.108380,1,55.18,1895,18.8,13.46,0
2026-01-01 12:45:47.108380,4,76.71,2047,23.53,14.72,0
2026-01-01 12:46:47.108380,5,69.99,2109,40.95,15.44,0
2026-01-01 12:47:47.108380,1,72.48,1873,31.69,10.13,0
2026-01-01 12:48:47.108380,4,94.75,2100,52.39,13.33,1
2026-01-01 12:49:47.108380,5,62.62,2121,21.56,9.53,0
2026-01-01 12:50:47.108380,1,55.4,1652,30.65,11.55,0
2026-01-01 12:51:47.108380,3,87.9,1444,48.64,11.95,1
2026-01-01 12:52:47.108380,1,69.84,1458,26.83,11.11,0
2026-01-01 12:53:47.108380,1,86.0,1880,52.23,12.62,1
2026-01-01 12:54:47.108380,3,64.52,1670,19.09,11.46,0
2026-01-01 12:55:47.108380,2,62.98,1835,28.04,12.5,0
2026-01-01 12:56:47.108380,1,58.78,1802,37.7,14.33,0
2026-01-01 12:57:47.108380,5,63.27,1621,26.94,12.71,0
2026-01-01 12:58:47.108380,2,61.19,1886,36.27,10.46,1
2026-01-01 12:59:47.108380,5,68.86,2189,26.36,11.22,0
2026-01-01 13:00:47.108380,1,70.26,1736,22.57,14.22,0
2026-01-01 13:01:47.108380,3,95.86,1899,54.05,15.06,1
2026-01-01 13:02:47.108380,4,88.13,1974,50.17,11.55,1
2026-01-01 13:03:47.108380,3,74.72,1922,23.12,13.12,0
2026-01-01 13:04:47.108380,3,86.0,1931,55.16,12.88,1
2026-01-01 13:05:47.108380,4,75.15,1863,34.4,15.07,0
2026-01-01 13:06:47.108380,1,99.01,1792,47.11,12.4,1
2026-01-01 13:07:47.108380,5,67.59,1730,37.03,14.31,0
2026-01-01 13:08:47.108380,4,95.03,2007,54.28,11.79,1
2026-01-01 13:09:47.108380,4,86.0,1896,61.25,10.49,1
2026-01-01 13:10:47.108380,3,83.01,2190,31.48,13.79,0
2026-01-01 13:11:47.108380,2,90.55,1914,48.89,12.29,1
2026-01-01 13:12:47.108380,3,70.18,1809,30.51,14.42,0
2026-01-01 13:13:47.108380,4,64.97,1913,29.54,11.35,0
2026-01-01 13:14:47.108380,5,66.7,1845,27.46,9.37,0
2026-01-01 13:15:47.108380,5,63.32,2231,28.39,9.12,0
2026-01-01 13:16:47.108380,1,97.99,1891,53.92,11.08,1
2026-01-01 13:17:47.108380,1,97.12,1897,60.21,11.28,1
2026-01-01 13:18:47.108380,5,71.48,1453,29.99,9.68,0
2026-01-01 13:19:47.108380,2,64.96,1638,22.03,9.72,0
2026-01-01 13:20:47.108380,3,55.94,1835,32.06,12.68,0
2026-01-01 13:21:47.108380,1,86.0,1701,47.46,11.26,1
2026-01-01 13:22:47.108380,1,89.08,1779,55.95,12.03,1
2026-01-01 13:23:47.108380,3,86.0,1893,50.48,10.13,1
2026-01-01 13:24:47.108380,4,68.73,1886,29.3,11.32,0
2026-01-01 13:25:47.108380,4,91.19,1588,55.05,13.27,1
2026-01-01 13:26:47.108380,5,64.74,1650,25.4,12.5,0
2026-01-01 13:27:47.108380,1,68.0,1763,25.27,11.59,0
2026-01-01 13:28:47.108380,2,66.47,1357,26.82,10.07,0
2026-01-01 13:29:47.108380,3,67.25,1572,32.39,11.88,0
2026-01-01 13:30:47.108380,3,68.29,1766,19.85,12.39,0
2026-01-01 13:31:47.108380,1,93.12,1864,52.05,11.73,1
2026-01-01 13:32:47.108380,3,87.68,1751,53.76,13.8,1
2026-01-01 13:33:47.108380,5,67.06,1714,33.86,11.31,0
2026-01-01 13:34:47.108380,1,63.73,1715,22.1,13.8,0
2026-01-01 13:35:47.108380,5,97.66,2046,62.11,12.01,1
2026-01-01 13:36:47.108380,3,77.53,1724,24.72,13.95,0
2026-01-01 13:37:47.108380,3,76.36,1423,29.64,13.01,0
2026-01-01 13:38:47.108380,4,73.06,2399,31.39,12.5,0
2026-01-01 13:39:47.108380,4,61.71,1938,31.79,11.36,0
2026-01-01 13:40:47.108380,4,88.92,1749,46.0,9.34,1
2026-01-01 13:41:47.108380,1,69.81,1808,22.86,7.44,0
2026-01-01 13:42:47.108380,2,93.96,1506,48.61,10.99,1
2026-01-01 13:43:47.108380,5,54.13,2185,29.29,11.07,0
2026-01-01 13:44:47.108380,1,59.42,1376,29.54,13.87,0
2026-01-01 13:45:47.108380,4,90.95,1560,51.42,11.7,1
2026-01-01 13:46:47.108380,3,75.92,1610,41.41,10.16,0
2026-01-01 13:47:47.108380,1,94.52,1428,60.32,13.72,1
2026-01-01 13:48:47.108380,1,90.23,1957,59.2,9.83,1
2026-01-01 13:49:47.108380,5,48.7,1593,27.75,10.69,0
2026-01-01 13:50:47.108380,1,74.37,1899,29.98,14.26,0
2026-01-01 13:51:47.108380,1,66.82,2191,37.43,10.32,0
2026-01-01 13:52:47.108380,1,60.28,1534,24.87,12.57,0
2026-01-01 13:53:47.108380,4,49.52,1836,16.23,11.86,0
2026-01-01 13:54:47.108380,5,71.93,1747,28.15,10.88,0
2026-01-01 13:55:47.108380,1,56.36,1873,30.29,11.85,0
2026-01-01 13:56:47.108380,4,87.3,1458,53.14,11.56,1
2026-01-01 13:57:47.108380,4,69.47,1880,27.27,12.46,0
2026-01-01 13:58:47.108380,2,86.0,1734,61.58,11.17,1
2026-01-01 13:59:47.108380,1,80.25,1821,19.47,10.94,0
2026-01-01 14:00:47.108380,3,96.54,1618,48.2,11.72,1
2026-01-01 14:01:47.108380,1,74.05,1637,26.38,11.33,1
2026-01-01 14:02:47.108380,1,50.94,1857,44.0,15.92,0
2026-01-01 14:03:47.108380,3,92.57,1803,56.87,12.24,1
2026-01-01 14:04:47.108380,5,82.57,1613,13.7,12.56,0
2026-01-01 14:05:47.108380,5,69.88,1459,29.86,10.71,0
2026-01-01 14:06:47.108380,4,70.92,1974,21.73,13.26,0
2026-01-01 14:07:47.108380,2,54.15,1647,24.92,12.19,0
2026-01-01 14:08:47.108380,2,59.5,1784,22.58,9.93,0
2026-01-01 14:09:47.108380,4,70.51,2077,29.49,9.88,1
2026-01-01 14:10:47.108380,1,61.31,1499,11.5,10.92,0
2026-01-01 14:11:47.108380,3,84.0,1980,24.59,11.4,0
2026-01-01 14:12:47.108380,4,67.0,1363,43.19,10.95,0
2026-01-01 14:13:47.108380,5,70.76,1991,24.48,9.09,0
2026-01-01 14:14:47.108380,1,74.35,1883,26.96,12.71,0
2026-01-01 14:15:47.108380,2,86.0,1890,49.56,14.16,1
2026-01-01 14:16:47.108380,2,57.15,1978,32.55,12.84,0
2026-01-01 14:17:47.108380,3,60.85,1450,32.5,11.26,0
2026-01-01 14:18:47.108380,1,59.25,1888,27.99,11.55,0
2026-01-01 14:19:47.108380,5,74.51,1507,29.19,10.84,0
2026-01-01 14:20:47.108380,5,55.88,1950,26.47,13.37,0
2026-01-01 14:21:47.108380,2,73.36,1470,16.16,8.79,0
2026-01-01 14:22:47.108380,3,65.65,1798,25.36,13.35,0
2026-01-01 14:23:47.108380,3,54.54,1849,19.32,10.96,0
2026-01-01 14:24:47.108380,1,72.72,1666,11.56,11.12,0
2026-01-01 14:25:47.108380,5,69.04,1872,30.0,8.68,0
2026-01-01 14:26:47.108380,4,51.42,1677,20.87,13.51,0
2026-01-01 14:27:47.108380,2,91.23,1898,62.27,13.88,1
2026-01-01 14:28:47.108380,3,86.32,2200,46.0,11.23,1
2026-01-01 14:29:47.108380,2,64.61,1647,28.79,11.33,0
2026-01-01 14:30:47.108380,2,69.83,1804,33.46,14.64,0
2026-01-01 14:31:47.108380,2,67.21,1812,31.78,9.42,0
2026-01-01 14:32:47.108380,1,55.26,1745,32.62,12.1,0
2026-01-01 14:33:47.108380,5,86.0,1719,53.78,13.92,1
2026-01-01 14:34:47.108380,4,88.35,1879,54.24,11.16,1
2026-01-01 14:35:47.108380,5,65.03,1590,27.0,11.97,0
2026-01-01 14:36:47.108380,1,54.46,1475,21.95,15.93,0
2026-01-01 14:37:47.108380,4,64.88,2003,28.59,11.72,0
2026-01-01 14:38:47.108380,3,56.14,2086,22.59,15.52,0
2026-01-01 14:39:47.108380,4,56.43,1909,29.19,10.6,0
2026-01-01 14:40:47.108380,5,73.33,1755,22.66,12.96,0
2026-01-01 14:41:47.108380,2,79.69,2026,25.78,7.37,0
2026-01-01 14:42:47.108380,1,86.03,1804,46.0,10.87,1
2026-01-01 14:43:47.108380,1,86.19,1953,54.35,12.69,1
2026-01-01 14:44:47.108380,3,92.56,2027,49.63,13.12,1
2026-01-01 14:45:47.108380,1,69.95,1603,25.2,14.45,0
2026-01-01 14:46:47.108380,1,60.02,1609,28.24,11.02,0
2026-01-01 14:47:47.108380,1,44.28,1660,35.31,12.33,0
2026-01-01 14:48:47.108380,2,60.28,1879,28.91,12.14,0
2026-01-01 14:49:47.108380,1,72.91,1998,33.64,10.89,0
2026-01-01 14:50:47.108380,3,74.08,1813,25.35,14.34,0
2026-01-01 14:51:47.108380,4,86.0,1769,46.0,8.62,1
2026-01-01 14:52:47.108380,2,61.06,1966,29.35,9.15,0
2026-01-01 14:53:47.108380,1,71.54,1691,33.23,15.09,0
2026-01-01 14:54:47.108380,3,89.47,1879,59.15,6.0,1
2026-01-01 14:55:47.108380,1,58.7,1436,12.9,13.41,0
2026-01-01 14:56:47.108380,4,94.66,1722,56.31,10.64,1
2026-01-01 14:57:47.108380,2,60.68,2016,30.36,11.35,0
2026-01-01 14:58:47.108380,3,96.37,1621,58.75,10.43,1
2026-01-01 14:59:47.108380,2,68.05,1952,32.57,10.91,0
2026-01-01 15:00:47.108380,2,103.34,1762,46.0,12.45,1
2026-01-01 15:01:47.108380,1,66.87,1591,19.83,10.85,0
2026-01-01 15:02:47.108380,3,88.72,2023,51.11,7.94,1
2026-01-01 15:03:47.108380,1,81.47,1958,29.56,12.84,0
2026-01-01 15:04:47.108380,4,93.02,1431,46.0,13.31,1
2026-01-01 15:05:47.108380,2,59.04,1735,20.41,8.55,0
2026-01-01 15:06:47.108380,3,64.46,1563,32.09,14.2,0
2026-01-01 15:07:47.108380,3,75.97,1870,31.36,11.3,0
2026-01-01 15:08:47.108380,4,67.35,2304,25.46,10.56,0
2026-01-01 15:09:47.108380,4,93.6,1762,49.86,11.97,1
2026-01-01 15:10:47.108380,3,97.14,1705,52.93,11.96,1
2026-01-01 15:11:47.108380,5,86.0,1723,54.75,10.74,1
2026-01-01 15:12:47.108380,2,52.5,1694,25.96,16.48,0
2026-01-01 15:13:47.108380,4,87.6,1422,50.35,9.88,1
2026-01-01 15:14:47.108380,2,59.73,1820,17.99,7.0,0
2026-01-01 15:15:47.108380,4,95.26,1806,60.36,10.83,1
